month,opeid,md_earn_wne_p10.reported.earnings,medianEarn,index_std,untreated,treated
2013-03-01,238300,31600,0,0.021072287209411927,FALSE,FALSE
2013-03-01,238800,43300,1,0.5955794672066752,TRUE,FALSE
2013-03-01,238900,38800,0,0.2617113704010109,FALSE,FALSE
2013-03-01,239400,41900,1,0.4861954870779063,TRUE,FALSE
2013-03-01,239600,30600,0,0.25627548511780074,FALSE,FALSE
2013-03-01,239700,37900,0,-0.6975054257444319,FALSE,FALSE
2013-03-01,239800,31300,0,0.8190878797630916,FALSE,FALSE
2013-03-01,243900,29500,0,-0.45166300132181714,FALSE,FALSE
2013-03-01,244000,40600,0,-0.14637808467414543,FALSE,FALSE
2013-03-01,244001,40600,0,1.4188805837599134,FALSE,FALSE
2013-03-01,244100,36200,0,1.1085755638085377,FALSE,FALSE
2013-03-01,244700,34100,0,1.9272923260997015,FALSE,FALSE
2013-03-01,244900,41600,0,0.8440124691718686,FALSE,FALSE
2013-03-01,245000,30600,0,1.0196288602998536,FALSE,FALSE
2013-03-01,245300,33400,0,0.3142845630012927,FALSE,FALSE
2013-03-01,245400,36600,0,-0.09629198017108327,FALSE,FALSE
2013-03-01,246000,36100,0,-0.0021313637324148205,FALSE,FALSE
2013-03-01,249500,42700,1,0.14925584944949907,TRUE,FALSE
2013-03-01,250000,31700,0,-0.07078424961716702,FALSE,FALSE
2013-03-01,250100,36000,0,0.24019560229220477,FALSE,FALSE
2013-03-01,250200,32800,0,0.7756170223377681,FALSE,FALSE
2013-03-01,251200,30700,0,-0.15899672720095626,FALSE,FALSE
2013-03-01,251600,46000,1,0.37467739758770024,TRUE,FALSE
2013-03-01,251800,43100,1,0.4811455797790419,TRUE,FALSE
2013-03-01,251900,40400,0,1.485860896765798,FALSE,FALSE
2013-03-01,252000,62300,1,0.6206601606209127,TRUE,FALSE
2013-03-01,252100,39400,0,1.0358433174699704,FALSE,FALSE
2013-03-01,252400,40300,0,0.2591605490133541,FALSE,FALSE
2013-03-01,252500,34200,0,0.7554085021861564,FALSE,FALSE
2013-03-01,252600,44000,1,0.20893798735066466,TRUE,FALSE
2013-03-01,252700,31000,0,0.05843928296398837,FALSE,FALSE
2013-03-01,253600,34100,0,7.340026551197534e-4,FALSE,FALSE
2013-03-01,253700,31700,0,0.012947792692123766,FALSE,FALSE
2013-03-01,253900,37500,0,0.7305953822064137,FALSE,FALSE
2013-03-01,254000,35800,0,1.8824068554594837,FALSE,FALSE
2013-03-01,254100,36600,0,-0.12443420387764301,FALSE,FALSE
2013-03-01,254200,57800,1,0.3905467971398165,TRUE,FALSE
2013-03-01,255100,38800,0,1.120836583895049,FALSE,FALSE
